GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,ESTAB_S,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENLGL,BENVOL,EMPSMCD,EMPSMCD_S,EMPQ1CW,EMPQ2CW,EMPQ3CW,EMPQ4CW,EMPSMOD,EMPSMOD_S,EMPQ1OC,EMPQ2OC,EMPQ3OC,EMPQ4OC,PAYANOC,PAYANOC_S,HOURS,HOURS_S,PAYANCW,PAYANCW_S,PAYQTR1,PAYQTR1_S,CSTCMT,CSTMPRT,CSTMPRT_S,CSTSCNT,CSTSCNT_S,CSTEFT,CSTEFT_S,CSTFUGT,CSTFUNG,CSTFUON,CSTFUOF,CSTFUOT,CSTELEC,CSTELEC_S,RCPTOT,RCPTOT_S,RCPCWRK,RCPCWRK_S,RCPCGDL,FEDDL,SLDL,PRIDL,RCPOTH,RCPOTH_S,RCPCCNDL,RCPNCW,RCPNCW_S,VALADD,VALADD_S,INVMATB,INVMATB_S,INVMATE,INVMATE_S,ESTCIN,ESTCIN_S,RCPCIN,RCPCIN_S,ESTCNO,ESTCNO_S,RCPCNO,RCPCNO_S,ESTCNR,ESTCNR_S,RCPCNR,RCPCNR_S,ASTBGN,CEXTOT,CEXTOT_S,ASRET,ASTEND,ASTEND_S,DPRTOT,RPTOT,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0400000US02,02,Alaska,,236115,New single-family housing construction (except for-sale builders),,2012,187,19.3,547,13.6,18619,10.9,3503,10.6,2677,826,457,15.1,444,572,487,324,91,16.7,87,94,92,91,5112,11.5,725,16.5,13508,13.1,4002,14.4,72182,40557,16.8,29360,30.5,2265,18.1,1570,220,1347,223,,,,,,107899,16.9,1580,,,106319,,,,78539,13.5,,,1063,23.6,,,83,30.0,53459,30.1,103,25.2,54440,15.8,0,,0,,18223,610,27.3,847,17986,17.8,2248,1104,618,28.7,486,42.7,5619,18.5,,109,106,,508,,281,,556,683,2560
0400000US02,02,Alaska,,236116,New multifamily housing construction (except for-sale builders),,2012,5,40.1,28,30.7,1008,35.6,102,34.0,87,14,24,29.4,18,24,27,27,4,53.8,3,5,4,6,355,59.6,25,29.2,653,28.6,145,36.7,3010,2109,43.8,883,60.6,17,48.9,9,0,9,0,,,,3873,43.7,3873,43.7,0,0,0,3873,0,,,2989,45.5,863,64.5,0,,0,,0,,0,,5,41.6,3873,43.7,0,,0,,553,2,63.3,2,553,26.2,18,2,0,,2,63.3,170,46.6,0,,0,0,,,2,,9,3,125
0400000US02,02,Alaska,,236117,New housing for-sale builders,,2012,51,22.4,299,6.7,16682,7.6,2733,5.9,1850,882,202,8.4,135,243,232,199,97,6.6,92,97,103,96,8672,10.0,291,8.4,8010,8.9,2992,5.9,184779,75173,9.3,107449,6.5,2157,3.5,1022,494,,,50,591,3.8,,,232229,7.3,,,,,,,0,124780,9.0,,,11860,0.9,,,13,30.5,,,36,29.7,115692,13.8,2,0.0,,,38093,561,9.4,,,,3143,903,466,15.8,437,2.3,8985,6.7,,,,,416,,336,1027,1204,901,4562
0400000US02,02,Alaska,,236118,Residential remodelers,,2012,260,19.8,736,11.9,27323,8.8,5400,8.8,3663,1736,576,14.9,521,679,564,541,160,9.4,188,155,152,146,9038,7.8,1011,14.2,18286,12.4,6442,9.8,50125,31902,13.4,16523,12.4,1700,17.1,1289,,1242,47,,277,23.8,113276,15.0,112427,15.0,,,,,848,26.0,6403,95904,16.9,63151,21.7,,,,,4,0.0,23368,0.0,236,20.2,87241,19.3,20,97.5,1818,97.5,21652,754,14.5,,,,2957,1612,890,13.2,722,30.6,6615,14.4,510,80,88,,1212,253,,737,470,382,2517
0400000US02,02,Alaska,,236210,Industrial building construction,,2012,11,0.0,716,0.0,56129,0.0,11380,0.0,5342,6038,603,0.0,485,612,682,633,113,0.0,113,115,106,116,9857,0.0,1209,0.0,46272,0.0,15224,0.0,148594,125796,0.0,21364,0.0,1434,0.0,884,,,,,,,,,261426,0.0,44529,,,216897,,,14047,240062,0.0,,,,,,,4,0.0,,,6,0.0,107368,0.0,1,0.0,,,63726,2661,0.0,636,65751,0.0,5574,2839,654,0.0,2185,0.0,12995,0.0,0,,,,,,,,480,477,10107
0400000US02,02,Alaska,,236220,Commercial and institutional building construction,,2012,175,14.6,5125,2.0,349468,1.6,74371,2.1,34674,39697,2308,3.1,2116,2484,2519,2113,2817,1.4,2933,2810,2849,2677,201458,1.3,30309,77.8,148010,2.8,74178,1.3,1116248,345420,4.9,760234,3.0,10594,4.7,6101,1632,3555,2546,822,2039,4.4,1940645,2.3,1930489,2.3,882975,593330,289645,1047514,10157,35.9,50226,1170255,2.3,824398,1.7,2717,0.4,2832,1.1,15,10.2,,,155,16.4,1524153,2.7,4,0.0,,,147702,11213,9.0,4400,154515,3.1,22291,13083,5563,4.8,7520,4.0,67726,4.8,63,655,291,573,1429,2467,830,795,10492,2705,47427
0400000US02,02,Alaska,,237110,Water and sewer line and related structures construction,,2012,78,30.5,2220,2.5,259407,0.8,69660,0.9,,,1455,3.3,1256,1701,1528,1334,765,1.9,759,771,770,762,,,2948,2.2,,,,,236464,223834,1.3,10841,15.2,1789,18.5,1617,35,801,816,36,101,24.5,,,576500,1.7,524619,,,51881,,,,565659,1.6,,,,,,,9,67.9,,,65,35.4,,,4,0.0,,,161556,1887,19.8,311,163132,2.0,26201,,347,13.4,,,35535,2.6,335,222,,,1225,693,48,97,5230,,27571
0400000US02,02,Alaska,,237120,Oil and gas pipeline and related structures construction,,2012,12,8.7,1355,0.5,72139,0.9,25685,0.7,14030,11655,981,0.5,911,938,1061,1013,375,0.7,900,229,182,189,14556,1.8,1995,0.4,57583,0.6,16477,0.4,59489,43390,0.8,14878,9.1,1222,3.3,,0,1023,,,,,201777,3.7,201777,3.7,13565,,,188212,0,,0,186899,3.6,142287,4.5,2461,0.0,4460,0.0,2,0.0,,,8,11.3,,,2,0.0,,,52298,8156,2.6,0,60454,3.0,6381,3030,612,0.0,2418,14.7,10571,3.9,,,,0,137,,,41,258,783,9250
0400000US02,02,Alaska,,237130,Power and communication line and related structures construction,,2012,23,8.8,334,1.4,33171,0.4,9765,0.4,4242,5523,248,1.9,190,284,300,219,86,0.0,85,86,83,88,7092,0.0,542,0.8,26079,0.6,5895,0.0,,24011,0.2,19260,0.0,,,,,,,,,,,,132060,0.3,44458,,,87601,,,31090,112800,0.3,86291,0.4,,,,,0,,0,,20,10.5,100460,0.4,3,0.0,31600,0.0,37758,1942,0.0,,,,3437,6521,2019,0.0,4502,0.0,8945,0.0,,,,,255,,,75,312,295,6817
0400000US02,02,Alaska,,237210,Land subdivision,,2012,11,34.0,10,38.0,681,5.7,69,11.2,57,11,0,,0,0,0,0,10,38.0,9,,,6,681,5.7,0,,0,,152,7.6,,2865,0.5,132,8.7,,,,0,,,0,10,37.3,8636,0.6,8636,0.6,75,75,0,8561,0,,,8504,0.5,,,0,,0,,0,,0,,11,33.8,8636,0.6,0,,0,,1696,0,,,,,84,,46,66.8,,,783,0.0,0,0,0,0,17,,,47,121,,77
0400000US02,02,Alaska,,237310,"Highway, street, and bridge construction",,2012,68,12.8,2204,2.5,155062,1.7,56231,1.2,29012,27219,1580,2.6,942,2044,2148,1185,625,2.6,648,652,669,529,38077,1.7,2931,2.3,116985,1.9,20865,2.1,385064,242391,0.9,117408,0.7,25264,5.1,21982,853,11611,10371,1456,973,7.4,,,773485,1.3,450834,102778,348057,322651,,,55815,656077,1.4,,,9345,1.9,16671,8.9,21,6.1,,,45,19.3,,,2,0.0,,,327627,32302,6.3,7618,352311,2.1,41680,43060,2447,4.4,40613,0.9,37694,4.2,0,295,78,105,862,3157,1616,436,3361,1964,25821
0400000US02,02,Alaska,,237990,Other heavy and civil engineering construction,,2012,22,14.9,328,5.7,25934,4.6,7608,3.2,,,233,5.8,273,219,201,239,95,7.9,44,,,98,,,400,4.5,,,,,,26037,9.0,8607,1.4,,,5180,,329,4851,,,,,,110347,5.2,67500,4820,62680,42847,,,11649,101741,5.5,72704,4.6,4466,7.3,6646,5.6,5,27.8,49354,10.1,14,21.0,,,3,0.0,,,123579,11065,0.9,17169,117474,2.6,10026,2805,610,20.9,2195,2.2,12895,1.8,,,,,228,5059,218,111,1249,443,5220
0400000US02,02,Alaska,,238110,Poured concrete foundation and structure contractors,,2012,53,48.5,211,19.4,8558,8.0,2056,7.6,1519,538,157,16.3,71,232,205,119,54,33.8,50,55,58,52,1901,16.2,283,15.3,6657,7.1,803,10.7,14300,12353,15.0,1098,21.8,849,25.9,614,16,562,51,74,146,22.5,30089,13.3,30089,13.3,4846,2760,2086,25243,0,,16577,28991,13.0,15789,12.2,73,12.0,73,12.0,2,58.1,,,50,51.0,23600,16.7,1,0.0,,,10527,246,23.9,467,10306,16.6,2159,69,29,33.4,40,33.2,2819,18.8,0,23,18,2,181,107,20,77,151,148,2093
0400000US02,02,Alaska,,238120,Structural steel and precast concrete contractors,,2012,7,0.0,48,6.2,2819,5.3,981,2.3,,,44,5.4,24,40,78,32,4,14.5,4,4,4,4,398,13.8,57,7.6,2421,3.8,493,1.0,,,,,,,,141,0,,,,,,,,7457,6.5,4173,,,3284,,,5071,,,,,,,52,28.7,2,27.2,,,5,0.0,,,0,,0,,3185,0,,,,,317,65,,,,,,,0,,,,,,,,,,
0400000US02,02,Alaska,,238130,Framing contractors,,2012,62,22.5,406,16.9,15504,10.9,3343,12.7,2107,1236,362,17.2,413,362,341,331,44,21.3,40,45,46,46,1710,21.6,676,19.7,13794,10.1,3589,11.0,48985,17747,8.9,30262,2.6,976,18.0,546,93,494,52,71,266,34.4,69514,7.2,69052,7.2,42193,22942,19251,26859,462,59.2,19255,38791,11.5,20530,14.1,1198,57.1,1198,57.1,2,59.2,,,60,23.3,62775,7.5,1,0.0,,,6793,728,9.6,0,7521,16.0,1441,1301,580,23.7,721,11.4,3730,18.8,0,90,71,47,239,171,39,108,548,832,1585
0400000US02,02,Alaska,,238140,Masonry contractors,,2012,16,16.8,111,27.5,3913,33.8,1084,28.4,515,568,98,26.4,48,138,133,74,13,36.5,9,15,14,14,531,48.5,138,28.8,3382,31.8,578,27.7,,4189,32.3,367,49.8,,,,,86,,5,15,34.8,,,12059,30.7,3672,,,8386,,,7409,11692,30.2,,,0,,0,,0,,0,,16,16.4,12059,30.7,0,,0,,,,,0,3498,41.5,317,66,,,,,528,36.0,0,0,,0,37,27,6,,88,4,354
0400000US02,02,Alaska,,238150,Glass and glazing contractors,,2012,5,0.0,54,0.0,,,,,740,,40,0.0,41,45,43,32,14,0.0,13,13,14,15,,,70,0.0,2380,0.0,,,4824,4683,0.0,0,,141,0.0,,0,,0,0,,,,,11940,0.0,,,,,,,,11940,0.0,,,,,,,2,0.0,,,3,0.0,,,0,,0,,,,,0,1993,0.0,,134,,,,,,,,,,0,,,28,,,13,
0400000US02,02,Alaska,,238160,Roofing contractors,,2012,38,25.6,394,7.4,23827,4.6,6890,5.8,5199,1691,313,8.1,232,396,410,215,81,6.3,70,87,86,80,5258,2.9,535,8.5,18569,5.2,2649,2.5,52970,47454,3.9,4512,6.0,1005,7.9,809,80,790,19,40,76,12.8,94267,4.7,94154,4.7,51145,17231,33914,43010,112,7.3,39125,89642,4.7,41296,5.9,751,4.6,809,7.1,9,9.9,30787,3.5,29,33.1,63367,6.7,0,,0,,15523,696,6.4,1287,14932,6.3,1806,881,576,2.8,305,2.8,6195,4.4,0,18,14,75,213,196,262,259,352,512,4295
0400000US02,02,Alaska,,238170,Siding contractors,,2012,28,29.2,138,12.4,5279,12.9,939,8.3,698,242,107,11.4,96,100,109,124,31,16.1,28,34,37,26,878,4.0,166,16.5,4400,14.7,1100,29.2,4825,3736,4.2,298,0.0,792,18.2,613,15,389,224,115,49,16.6,,,16644,9.8,7609,4092,3517,9035,,,8875,16346,10.0,,,280,0.0,241,0.0,5,0.0,4745,0.0,23,35.8,11899,13.7,0,,0,,,,,0,1626,13.2,586,763,187,16.0,576,20.9,3340,14.5,,,13,,108,90,,,,1609,1227
0400000US02,02,Alaska,,238190,"Other foundation, structure, and building exterior contractors",,2012,10,14.2,119,3.5,6516,3.6,2288,2.4,1238,1051,93,4.5,75,88,78,130,26,0.0,27,24,24,29,1392,0.0,168,5.0,5124,4.5,1333,3.9,7995,7318,3.8,,,,,243,,125,118,,,,20920,5.0,20057,5.2,7070,2954,4116,12987,863,0.0,13071,,,12925,5.8,,,,,3,0.0,,,7,20.0,,,0,,0,,5401,1017,2.7,13,6405,1.0,796,618,315,0.0,303,0.0,1297,1.6,,40,38,5,,336,16,73,,,531
0400000US02,02,Alaska,,238210,Electrical contractors and other wiring installation contractors,,2012,171,13.3,2112,4.1,141791,2.6,49077,2.0,26251,22825,1647,4.2,1561,1732,1726,1568,465,6.9,485,464,452,460,30457,3.8,3030,3.5,111333,2.6,29697,2.3,175492,142474,3.9,27924,2.6,5093,6.6,3801,199,3246,555,327,766,7.4,444087,2.8,438968,2.8,211799,88787,123011,227170,5118,6.4,291561,411044,2.9,268595,2.6,4986,11.8,6182,17.9,57,13.3,276414,2.0,111,19.3,,,2,26.3,,,68405,4439,15.5,2482,70362,8.2,13401,7503,5161,5.0,2341,6.5,31546,6.9,,472,590,,3230,1229,537,1047,4541,1067,17879
0400000US02,02,Alaska,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,173,9.4,2054,4.1,132047,2.7,43151,1.9,19561,23590,1465,4.0,1474,1445,1509,1431,590,6.1,568,570,580,640,36248,2.8,2758,4.0,95800,3.1,30418,3.0,243130,172908,3.3,61990,1.6,8232,23.7,4681,249,4474,207,427,2875,62.9,502762,2.5,492834,2.6,232185,78816,153369,260650,9928,3.2,314923,430844,2.8,259632,2.3,19187,19.0,22479,27.4,101,11.6,273858,3.7,71,16.1,,,1,0.0,,,60357,2643,3.9,2414,60586,3.1,14322,7770,6026,5.0,1744,11.0,24421,4.3,1313,393,647,509,1684,1714,1795,2091,2838,1655,9783
0400000US02,02,Alaska,,238290,Other building equipment contractors,,2012,15,0.0,180,0.0,11483,0.0,4901,0.0,1709,3192,135,0.0,107,131,149,153,45,0.0,44,46,46,45,2842,0.0,238,0.0,8641,0.0,2444,0.0,,11535,0.0,,,,,,,180,,,,,,,36369,0.0,7669,3741,3928,28700,,,,,,,,333,0.0,,,4,0.0,13455,0.0,11,0.0,22914,0.0,0,,0,,2404,152,0.0,19,2537,0.0,388,674,445,0.0,229,0.0,2258,0.0,,101,,,152,133,52,79,68,,1521
0400000US02,02,Alaska,,238310,Drywall and insulation contractors,,2012,78,27.4,304,11.7,14022,8.9,4484,9.4,3129,1354,243,12.8,290,238,227,216,62,22.9,61,67,59,58,4152,16.2,425,14.7,9870,9.6,3112,9.4,22008,17181,12.1,3858,6.2,969,12.7,847,,807,40,,,,,,54035,13.5,21750,6349,15401,32286,,,27311,50178,14.2,,,369,2.5,458,2.0,8,25.7,14463,13.5,69,30.3,39572,17.7,0,,0,,7166,1839,39.1,106,8899,15.4,2167,631,525,21.6,106,4.0,2708,12.4,0,160,,,232,169,,128,246,62,1641
0400000US02,02,Alaska,,238320,Painting and wall covering contractors,,2012,121,28.6,366,15.5,16368,9.9,4371,11.7,2397,1974,320,17.2,221,390,400,270,46,20.8,47,45,47,45,3773,11.4,606,17.5,12595,11.9,3123,9.6,,10582,16.8,9356,34.3,,,873,74,754,120,,197,15.7,,,59106,15.6,14390,7632,6759,44716,,,13911,49750,13.2,37971,12.6,158,86.0,2161,6.3,26,76.8,,,94,30.2,50915,17.6,1,0.0,,,8212,327,4.7,,,,2383,1507,635,25.9,872,7.4,4609,14.8,149,70,59,33,246,590,59,167,418,274,2546
0400000US02,02,Alaska,,238330,Flooring contractors,,2012,51,27.7,202,15.5,7267,9.2,1933,7.6,1273,659,162,16.6,165,157,163,162,41,15.7,36,46,37,44,1618,9.4,235,12.2,5649,9.8,1767,9.9,12070,9323,14.8,2287,30.6,460,13.3,295,,,,,87,16.6,36720,11.4,36363,11.4,13479,9493,3986,22884,358,7.0,25248,34076,10.8,24651,10.6,340,20.8,437,17.2,16,39.3,8872,29.6,35,36.0,27491,11.7,0,,0,,,,,260,3392,13.4,512,758,709,15.6,49,24.6,1406,13.0,11,88,23,5,158,,,,,100,686
0400000US02,02,Alaska,,238340,Tile and terrazzo contractors,,2012,28,20.7,84,19.0,2973,10.9,491,11.4,390,101,63,11.4,59,72,58,63,21,45.7,26,23,17,18,580,32.2,102,8.6,2393,6.1,594,15.3,3723,,,,,,,,,163,,,,,,,9778,13.6,,,,,,,4458,,,,,180,32.1,155,24.2,15,38.0,,,13,0.0,,,0,,0,,,,,,,,273,289,259,23.6,31,14.1,856,8.5,,,6,,102,,28,215,59,,
0400000US02,02,Alaska,,238350,Finish carpentry contractors,,2012,101,25.3,347,11.7,15548,8.2,3133,9.8,2074,1059,261,12.5,219,278,307,239,86,12.6,98,83,89,73,4592,7.3,506,12.9,10956,9.7,3400,6.9,36517,22135,14.9,12714,24.8,1668,21.4,1087,148,985,102,147,287,31.6,69935,12.8,67785,13.1,6573,1253,5320,61212,2150,11.7,22096,55071,12.0,33418,11.3,714,12.3,768,9.6,26,24.0,20912,11.0,76,32.9,46873,18.3,0,,0,,13590,1571,42.5,558,14603,21.8,1694,942,836,21.7,106,36.9,4000,18.0,2,135,40,97,307,945,137,210,487,180,1461
0400000US02,02,Alaska,,238390,Other building finishing contractors,,2012,5,0.0,30,0.0,,,,,,,19,0.0,19,16,20,20,12,0.0,6,15,13,12,,,28,0.0,1027,0.0,,,,,,,,,,,,,0,,9,0.0,3906,0.0,3906,0.0,,0,,,0,,,,,,,0,,0,,0,,0,,5,0.0,3906,0.0,0,,0,,,,,,,,,64,64,0.0,0,,,,,0,0,0,,,3,3,,5,
0400000US02,02,Alaska,,238910,Site preparation contractors,,2012,219,17.5,1620,8.6,85257,5.0,18233,5.2,12183,6051,1157,8.9,768,1427,1512,922,463,14.0,432,479,531,410,19362,6.5,2126,9.2,65895,5.5,10695,6.5,147344,87703,5.6,42624,3.5,17017,12.4,13656,710,7232,6424,1731,920,10.0,358191,4.9,347236,5.0,155432,38915,116518,191803,10955,11.3,134690,304612,5.5,210847,5.3,3109,11.0,2784,12.3,45,44.2,,,167,19.4,246784,6.5,7,62.6,,,176807,13516,9.0,7090,183233,6.1,22258,13040,3405,14.9,9635,7.6,34561,5.5,398,198,75,728,1040,3044,971,388,4448,2067,21205
0400000US02,02,Alaska,,238990,All other specialty trade contractors,,2012,74,31.5,535,14.8,25627,7.9,5875,7.3,3837,2038,416,15.4,212,454,537,462,118,14.7,98,111,138,125,6696,10.5,757,21.2,18931,7.9,3321,7.9,29956,26310,19.5,863,23.5,2783,23.7,2148,125,1440,708,190,320,28.1,98339,12.5,89951,13.1,21891,10932,10959,68060,8388,10.0,30332,89088,13.2,68383,11.6,2420,18.0,2400,17.6,50,45.0,,,23,28.8,42653,13.0,1,0.0,,,37492,5458,65.0,1787,41163,21.9,7925,1722,1167,11.2,556,20.8,13022,19.3,1011,129,68,37,452,1457,212,787,678,611,7581
0400000US04,04,Arizona,,236115,New single-family housing construction (except for-sale builders),,2012,467,14.9,1938,10.6,70146,8.9,11505,9.1,6829,4676,1155,12.9,1116,1218,1220,1066,783,10.8,753,785,794,800,30438,11.1,2104,13.4,39708,11.2,15579,9.7,481553,157759,13.0,316280,12.5,7514,16.2,6605,,5179,1426,48,,,646150,11.4,643942,11.4,4512,,,639430,2208,32.1,37646,327662,12.7,164597,15.8,6061,33.7,6447,43.8,71,35.6,144224,23.6,396,16.4,499718,13.1,0,,0,,105548,9833,26.9,3847,111535,14.3,15913,7055,6060,12.8,995,19.3,37941,13.9,1791,574,,,1429,941,2943,1402,3933,11850,12686
0400000US04,04,Arizona,,236116,New multifamily housing construction (except for-sale builders),,2012,8,32.3,129,12.3,7460,14.3,1020,17.8,578,442,55,0.0,45,49,61,63,75,21.3,50,65,65,119,3611,29.6,108,0.0,3849,0.0,1524,13.6,91797,34844,5.4,56752,12.9,201,0.0,,,,0,0,,,,,122792,9.2,,0,,,,,,66040,5.9,,,0,,0,,0,,0,,8,31.5,122792,9.2,0,,0,,8237,31,23.2,,,,572,241,,,,,4529,6.8,,,,,,,,39,166,24,2710
0400000US04,04,Arizona,,236117,New housing for-sale builders,,2012,235,17.2,2029,5.7,133824,2.7,22024,3.5,10832,11192,613,11.4,551,610,619,673,1416,6.3,1323,1350,1415,1577,102406,2.8,1261,12.8,31418,6.2,31211,2.6,1519060,640853,1.8,873473,5.4,4734,7.6,1726,85,977,749,112,2810,2.4,2238472,2.7,2238248,2.7,,,,,224,0.0,,1364775,1.3,719413,1.5,236543,3.7,260023,3.2,89,22.8,963447,3.4,131,25.7,1000567,5.1,15,63.2,274234,0.5,197206,19945,1.7,21680,195471,2.4,14544,7200,6462,2.8,739,3.2,115376,1.9,3727,525,859,215,2193,2710,6729,23571,6750,9238,58859
0400000US04,04,Arizona,,236118,Residential remodelers,,2012,1280,10.0,5396,6.2,164989,4.7,27511,4.8,19268,8243,3358,7.3,3431,3334,3357,3308,2039,8.1,2138,2028,1898,2091,77099,5.4,6093,8.0,87890,6.0,40892,4.8,464861,214404,8.0,238274,11.2,12183,11.9,9821,146,8051,1770,98,2117,18.5,778716,6.5,770810,6.5,26877,,,743933,7906,49.4,49557,532535,6.1,313855,5.8,7384,6.9,8444,3.6,111,28.3,,,1166,10.6,626921,7.8,2,0.0,,,110192,3385,15.4,6648,106929,8.5,23352,12786,7955,11.1,4832,5.5,76984,6.6,789,1304,819,,4709,1525,,11155,5767,10728,38705
0400000US04,04,Arizona,,236210,Industrial building construction,,2012,34,39.0,587,16.2,35678,13.4,11190,6.9,2919,8271,427,14.6,395,377,373,561,160,21.6,165,154,199,123,9796,15.7,1008,15.6,25882,12.7,7686,3.7,117609,63725,3.8,53005,5.3,879,5.7,,0,,4,0,,,,,188306,5.3,,,,,,,,135302,6.3,,,120,41.8,108,46.4,15,83.3,,,14,27.7,151202,4.0,4,17.9,,,20132,1243,30.7,,,,1952,1294,,,,,6778,18.6,,,,,,,,757,714,696,3878
0400000US04,04,Arizona,,236220,Commercial and institutional building construction,,2012,594,11.3,9164,2.7,578380,1.8,122826,1.5,59878,62948,4879,3.2,4835,4851,4985,4843,4285,2.9,4245,4381,4233,4282,332856,2.0,10033,3.9,245525,2.4,137025,1.7,4426274,1076534,2.2,3332507,1.8,17234,8.2,12550,84,11697,853,148,4452,8.0,5681747,1.7,5671837,1.7,1891528,607269,1284260,3780309,9910,14.4,245469,2339330,2.1,1255473,2.4,39300,1.2,48627,2.4,62,32.0,762493,2.4,493,12.1,4339688,2.2,39,61.7,569656,0.6,491571,18925,7.0,10991,499504,8.8,87621,75395,53771,21.6,21624,4.2,302118,5.9,9575,15184,1550,1557,7388,4497,9101,8014,39547,67480,138227
0400000US04,04,Arizona,,237110,Water and sewer line and related structures construction,,2012,183,18.1,3801,5.3,186247,3.1,45041,2.9,22716,22325,2747,6.3,2503,2629,2836,3020,1054,5.1,1011,1016,1095,1095,80517,3.4,4602,4.7,105729,3.9,48422,2.8,723746,363551,2.8,336332,1.0,23862,3.9,21815,214,12044,9771,782,1051,8.1,,,1124904,2.0,495550,26317,469232,629354,,,156898,788572,2.7,,,7252,2.9,7829,7.7,35,41.9,,,132,20.1,755826,2.4,16,84.7,,,267386,14342,5.0,10077,271651,3.5,30787,23178,4738,4.3,18441,4.8,153359,1.3,314,1576,291,3606,2079,4283,851,539,4869,13778,121172
0400000US04,04,Arizona,,237120,Oil and gas pipeline and related structures construction,,2012,13,0.0,1190,0.7,77183,0.6,,,,,864,0.0,828,844,913,872,325,2.5,317,326,322,335,20065,2.2,1796,0.0,57118,0.0,18070,0.8,,37670,0.4,,,,,10554,0,,,0,,,,,340343,0.3,,,,,,,,,,286746,0.2,1267,0.8,1426,0.8,4,0.0,,,6,0.0,,,3,15.3,,,,,,,,,8514,,,,,,21254,0.2,,,,,,,,,,,7656
0400000US04,04,Arizona,,237130,Power and communication line and related structures construction,,2012,121,19.6,3443,4.7,166211,4.0,34697,3.6,,,2395,5.4,2248,2256,2503,2572,1049,5.1,1032,1069,1036,1058,44523,6.0,4288,5.4,121687,4.0,33379,3.9,234502,110911,6.3,104401,9.8,19190,5.4,17844,,13627,4218,,641,5.0,,,608886,5.8,,,,,,,180964,504485,5.3,,,10447,1.9,11055,2.5,32,13.2,312711,4.0,83,28.2,172794,19.0,6,0.0,123381,0.0,,,,,,,24500,25503,4085,6.1,21418,6.8,49080,5.4,544,,,697,1972,6167,546,499,2926,4978,30141
0400000US04,04,Arizona,,237210,Land subdivision,,2012,37,47.6,621,3.7,34937,3.0,,,,,432,1.3,,,414,425,189,11.7,,,,186,,,891,1.3,,,,,,88797,3.7,,,,,55,0,55,0,0,,,,,252659,4.1,0,0,0,252659,,,,,,,,,,1951,0.0,2,0.0,,,33,53.4,,,2,0.0,,,,,,0,22268,8.9,3059,,,,0,,11576,3.0,0,,,,,,0,273,,,9532
0400000US04,04,Arizona,,237310,"Highway, street, and bridge construction",,2012,172,18.8,6201,2.5,290602,1.9,78458,1.4,45455,33003,4762,2.6,4301,4948,4888,4913,1438,3.4,1401,1469,1444,1439,88046,3.1,8636,2.5,202556,1.7,63294,1.6,943198,585229,1.8,317048,0.7,40921,3.3,36290,336,23162,13128,2202,2093,6.3,1630619,1.5,1582921,1.5,1059638,69730,989908,523283,47698,1.5,317570,1265873,1.8,687421,1.8,17200,8.8,18143,6.2,47,29.0,663272,2.2,118,24.9,757448,2.5,7,0.0,162201,0.0,524442,31828,4.1,36290,519980,3.3,113825,36248,6655,6.1,29593,1.3,110413,2.7,817,1063,289,5109,2350,7934,760,1829,12132,10149,67981
0400000US04,04,Arizona,,237990,Other heavy and civil engineering construction,,2012,27,14.9,7452,0.8,678254,0.4,,,,,2805,1.8,,,1007,1433,4647,0.3,,,,5426,,,6248,6.5,,,,,,53841,6.7,52390,18.5,,,2256,,,,,,,,,1185494,1.7,76788,31824,44963,1108707,,,,1133105,1.1,1076769,0.9,,,1355,0.0,3,0.0,,,22,18.2,1116765,1.8,2,0.0,,,426078,2910,19.4,773,428215,1.7,38267,8477,,,,,56548,4.3,,,,,503,614,,,607,,52692
0400000US04,04,Arizona,,238110,Poured concrete foundation and structure contractors,,2012,405,16.3,4902,6.9,164052,5.1,29940,4.7,18633,11307,4153,7.1,4049,4031,4582,3948,750,10.7,718,740,789,751,38634,5.4,7832,7.2,125417,5.5,37508,4.9,328839,242009,6.0,73129,5.1,13701,10.4,11803,385,10745,1058,345,1169,15.9,617976,5.8,614715,5.8,116788,17742,99046,497927,3261,48.3,492579,541586,6.2,289137,6.9,1805,11.3,2003,9.9,56,26.2,,,349,18.5,471305,7.1,1,0.0,,,111894,3771,12.4,5395,110271,14.2,22688,10387,5726,22.4,4661,10.6,43788,17.5,6477,1175,211,103,3542,3309,1958,479,3319,3399,19816
